f5bd61c5  Mohamed  Abid 
f5bd61c5  Ahmed  Amine  Jerraya 
91033726  Binu  K.  Mathew 
91033726  Al  Davis 
eb539a72  Margarida  F.  Jacome 
eb539a72  Gustavo  de  Veciana 
eb539a72  Cagdas  Akturan 
8f2d2231  Sven  Mattisson 
06adf781  Manoj  Kumar  Jain 
06adf781  Lars  Wehmeyer 
06adf781  Stefan  Steinke 
06adf781  Peter  Marwedel 
06adf781  M.  Balakrishnan 
2c39aead  Alexander  Maxiaguine 
2c39aead  Samarjit  Chakraborty 
2c39aead  Lothar  Thiele 
708462a9  Randall  S.  Janka 
708462a9  Linda  M.  Wills 
8ec153c0  Alexander  Maxiaguine 
8ec153c0  Yongxin  Zhu 
8ec153c0  Samarjit  Chakraborty 
8ec153c0  Weng-Fai  Wong 
e79aaa4b  Axel  Jantsch 
e79aaa4b  Ingo  Sander 
c30be028  Peggy  B.  McGee 
c30be028  Steven  M.  Nowick 
c30be028  Edward  G.  Coffman  Jr. 
7973428c  Axel  Jantsch 
7973428c  Ingo  Sander 
7973428c  Wenbiao  Wu 
9e275625  Matthias  Meerwein 
9e275625  C.  Baumgartner 
9e275625  W.  Glauert 
dc523771  D.  C.  R.  Jensen 
dc523771  Jan  Madsen 
dc523771  Steen  Pedersen 
ff6878ea  Behzad  Mohebbi 
ff6878ea  Eliseu  Chavez  Filho 
ff6878ea  Rafael  Maestre 
ff6878ea  Mark  Davies 
ff6878ea  Fadi  J.  Kurdahi 
2299697b  Marek  Jersak 
2299697b  Kai  Richter 
2299697b  Rafik  Henia 
2299697b  Rolf  Ernst 
2299697b  Frank  Slomka 
53ce3662  Paul  Morgan 
53ce3662  Richard  Taylor 
53ce3662  Japheth  Hossell 
53ce3662  George  Bruce 
53ce3662  Barry  O'Rourke 
91d81682  Yunjian  Jiang 
91d81682  Robert  K.  Brayton 
75a7c9c2  Trevor  N.  Mudge 
67a5f482  Yujia  Jin 
67a5f482  Nadathur  Satish 
67a5f482  Kaushik  Ravindran 
67a5f482  Kurt  Keutzer 
15861375  Christian  Müller-Schloer 
fb89f8a6  Charlie  Johnson 
fb89f8a6  Jeff  Welser 
ced84aa4  Mike  Muller 
be0b94d3  Hyunuk  Jung 
be0b94d3  Soonhoi  Ha 
8f69e623  Radu  Muresan 
8f69e623  Catherine  H.  Gebotys 
a1362873  Ismail  Kadayif 
a1362873  Mahmut  T.  Kandemir 
a1362873  Ibrahim  Kolcu 
a1362873  Guangyu  Chen 
55bd426b  Radu  Muresan 
55bd426b  Haleh  Vahedi 
55bd426b  Y.  Zhanrong 
55bd426b  Stefano  Gregori 
c613e7f9  Asawaree  Kalavade 
c613e7f9  Edward  A.  Lee 
43c85b78  Praveen  K.  Murthy 
43c85b78  Etan  G.  Cohen 
43c85b78  Steve  Rowland 
790a227c  Sankalp  Kallakuri 
790a227c  Alex  Doboli 
db49bd1b  G.  D.  Nagendra 
db49bd1b  V.  G.  Prem  Kumar 
db49bd1b  B.  S.  Sheshadri  Chakravarthy 
530738e0  Mahmut  T.  Kandemir 
530738e0  Ismail  Kadayif 
54a2a7b8  Hemendra  Singh  Negi 
54a2a7b8  Tulika  Mitra 
54a2a7b8  Abhik  Roychoudhury 
6b8646f8  Mahmut  T.  Kandemir 
6b8646f8  Ismail  Kadayif 
6b8646f8  Guilin  Chen 
c314c4c1  Erland  Nilsson 
c314c4c1  Johnny  Öberg 
d3aaf5a2  H.  J.  H.  N.  Kenter 
d3aaf5a2  Claudio  Passerone 
d3aaf5a2  W.  J.  M.  Smits 
d3aaf5a2  Yosinori  Watanabe 
d3aaf5a2  Alberto  L.  Sangiovanni-Vincentelli 
4646f8d7  Sungtaek  Lim 
4646f8d7  Jihong  Kim 
4646f8d7  Kiyoung  Choi 
72006ca6  Vida  Kianzad 
72006ca6  Sankalita  Saha 
72006ca6  Jason  Schlessman 
72006ca6  Gaurav  Aggarwal 
72006ca6  Shuvra  S.  Bhattacharyya 
72006ca6  Wayne  Wolf 
72006ca6  Rama  Chellappa 
8581e7f2  Hermann  Eul 
89067cca  Juanjo  Noguera 
89067cca  Rosa  M.  Badia 
c9ebff10  Bart  Kienhuis 
c9ebff10  Ed  F.  Deprettere 
c9ebff10  Kees  A.  Vissers 
c9ebff10  Pieter  van  der  Wolf 
33b343e6  Juanjo  Noguera 
33b343e6  Rosa  M.  Badia 
27566e17  Bart  Kienhuis 
27566e17  Edwin  Rijpkema 
27566e17  Ed  F.  Deprettere 
51e61883  Ümit  Y.  Ogras 
51e61883  Jingcao  Hu 
51e61883  Radu  Marculescu 
c895e2fe  Sungchan  Kim 
c895e2fe  Chaeseok  Im 
c895e2fe  Soonhoi  Ha 
6d6a9a7c  Hyunok  Oh 
6d6a9a7c  Nikil  D.  Dutt 
6d6a9a7c  Soonhoi  Ha 
2ca5f72e  Sungchan  Kim 
2ca5f72e  Chaeseok  Im 
2ca5f72e  Soonhoi  Ha 
21a74143  Rainer  Ohlendorf 
21a74143  Andreas  Herkersdorf 
21a74143  Thomas  Wild 
69a55efc  Youngsoo  Kim 
69a55efc  Suleyman  Sair 
5b4798c6  Royan  H.  L.  Ong 
5b4798c6  Michael  J.  Pont 
82e7c439  Shinji  Kimura 
82e7c439  Yasufumi  Itou 
82e7c439  Makoto  Hirao 
82e7c439  Katsumasa  Watanabe 
82e7c439  Mitsuteru  Yukishita 
82e7c439  Akira  Nagoya 
188f9f59  Frank  E.  B.  Ophelders 
188f9f59  Samarjit  Chakraborty 
188f9f59  Henk  Corporaal 
65d5dd35  Chenjie  Yu 
65d5dd35  Peter  Petrov 
79d88370  Per  Gunnar  Kjeldsberg 
79d88370  Francky  Catthoor 
79d88370  Einar  J.  Aas 
18e9cc53  Avishay  Orpaz 
18e9cc53  Shlomo  Weiss 
f9869b7d  Peter  Voigt  Knudsen 
f9869b7d  Jan  Madsen 
3b98addd  Ross  B.  Ortega 
3b98addd  Gaetano  Borriello 
17b04e39  Peter  Voigt  Knudsen 
17b04e39  Jan  Madsen 
060114e4  Ozcan  Ozturk 
060114e4  Mahmut  T.  Kandemir 
060114e4  Mary  Jane  Irwin 
5d674fb2  Peter  Voigt  Knudsen 
5d674fb2  Jan  Madsen 
e15840b6  Maurizio  Palesi 
e15840b6  Tony  Givargis 
3f1e48f0  Gernot  Koch 
3f1e48f0  Udo  Kebschull 
3f1e48f0  Wolfgang  Rosenstiel 
1d6bf086  Antonis  Papanikolaou 
1d6bf086  F.  Lobmaier 
1d6bf086  Hua  Wang 
1d6bf086  Miguel  Miranda 
1d6bf086  Francky  Catthoor 
221ea68c  Tim  Kogel 
221ea68c  Malte  Doerper 
221ea68c  Andreas  Wieferink 
221ea68c  Rainer  Leupers 
221ea68c  Gerd  Ascheid 
221ea68c  Heinrich  Meyr 
221ea68c  Serge  Goossens 
0bd87ea8  Chanik  Park 
0bd87ea8  Jaeyu  Seo 
0bd87ea8  Sunghwan  Bae 
0bd87ea8  Hyojun  Kim 
0bd87ea8  Shinhan  Kim 
0bd87ea8  Bumsoo  Kim 
f705ebac  Paul  Kohout 
f705ebac  Brinda  Ganesh 
f705ebac  Bruce  L.  Jacob 
7474cfe0  Sudeep  Pasricha 
7474cfe0  Nikil  D.  Dutt 
7474cfe0  Mohamed  Ben-Romdhane 
b84dc113  Arezou  Koohi 
b84dc113  Nader  Bagherzadeh 
b84dc113  Chengzi  Pan 
f83c197f  Claudio  Passerone 
f83c197f  Roberto  Passerone 
f83c197f  Claudio  Sansoè 
f83c197f  Jonathan  Martin 
f83c197f  Alberto  L.  Sangiovanni-Vincentelli 
f83c197f  Rick  McGeer 
8ffce5fb  Vladimir  Kotlyar 
8ffce5fb  Mayan  Moudgill 
29215860  JoAnn  M.  Paul 
37e6d373  Christian  Kreiner 
37e6d373  Christian  Steger 
37e6d373  Egon  Teiniker 
37e6d373  Reinhold  Weiss 
394e9c5f  JoAnn  M.  Paul 
394e9c5f  Christopher  M.  Eatedali 
394e9c5f  Donald  E.  Thomas 
653e932d  Rajeev  Krishna 
653e932d  Scott  A.  Mahlke 
653e932d  Todd  M.  Austin 
7f0925f7  Bill  Lin 
7f0925f7  Steven  Vercauteren 
7f0925f7  Hugo  De  Man 
540a11aa  Wido  Kruijtzer 
540a11aa  Winfried  Gehrke 
540a11aa  Víctor  Reyes 
540a11aa  Ghiath  Alkadi 
540a11aa  Thomas  Hinz 
540a11aa  Jorn  Jöchalsky 
540a11aa  Bruno  Steux 
6e82152f  JoAnn  M.  Paul 
6e82152f  Simon  N.  Peffers 
6e82152f  Donald  E.  Thomas 
65ab88a5  Kayhan  Küçükçakar 
59ae1081  JoAnn  M.  Paul 
59ae1081  Donald  E.  Thomas 
59ae1081  Alex  Bobrek 
5a7b7866  Vinu  Vijay  Kumar 
5a7b7866  John  Lach 
dd18eb5a  Pierre  G.  Paulin 
dd18eb5a  Chuck  Pilkington 
dd18eb5a  Michel  Langevin 
dd18eb5a  Essaid  Bensoudane 
dd18eb5a  Gabriela  Nicolescu 
015796af  Sanjaya  Kumar 
015796af  Fred  Rose 
7bec51ef  Cristiano  Pereira 
7bec51ef  Jeremy  Lau 
7bec51ef  Brad  Calder 
7bec51ef  Rajesh  K.  Gupta 
dda6e258  Kanishka  Lahiri 
dda6e258  Anand  Raghunathan 
4be95f13  Peter  Petrov 
4be95f13  Alex  Orailoglu 
f7e14795  Kanishka  Lahiri 
f7e14795  Anand  Raghunathan 
f7e14795  Sujit  Dey 
d846f011  Peter  Petrov 
d846f011  Alex  Orailoglu 
769203e3  Marcello  Lajolo 
769203e3  Luciano  Lavagno 
769203e3  Maurizio  Rebaudengo 
769203e3  Matteo  Sonza  Reorda 
769203e3  Massimo  Violante 
71e9f816  Jonas  Plantin 
71e9f816  Erik  Stoy 
235cae04  Marcello  Lajolo 
235cae04  Mihai  Lazarescu 
235cae04  Alberto  L.  Sangiovanni-Vincentelli 
31057852  François  Pogodalla 
31057852  Richard  Hersemeule 
31057852  Pierre  Coulomb 
7581a7c4  Marcello  Lajolo 
7581a7c4  Anand  Raghunathan 
7581a7c4  Sujit  Dey 
7581a7c4  Luciano  Lavagno 
7581a7c4  Alberto  L.  Sangiovanni-Vincentelli 
ad7b1125  Hua  Lin 
ad7b1125  Wayne  Wolf 
50855953  Chin-Hsien  Wu 
d50f88cd  Luciano  Lavagno 
d50f88cd  Massimiliano  Chiodo 
d50f88cd  Paolo  Giusto 
d50f88cd  Attila  Jurecska 
d50f88cd  Harry  Hsieh 
d50f88cd  S.  Yee 
d50f88cd  Alberto  L.  Sangiovanni-Vincentelli 
d50f88cd  Kei  Suzuki 
32b4b8a4  Luigi  Pomante 
073cbdef  Jaehwan  Lee 
073cbdef  Vincent  John  Mooney  III 
7b99cca6  Paul  Pop 
7b99cca6  Petru  Eles 
7b99cca6  Zebo  Peng 
f4ca405e  Sunghyun  Lee 
f4ca405e  Sungjoo  Yoo 
f4ca405e  Kiyoung  Choi 
4ac90bc0  Traian  Pop 
4ac90bc0  Petru  Eles 
4ac90bc0  Zebo  Peng 
de1d683d  Haris  Lekatsas 
de1d683d  Jörg  Henkel 
de1d683d  Wayne  Wolf 
daf04212  Traian  Pop 
daf04212  Petru  Eles 
daf04212  Zebo  Peng 
005538ce  Anthony  Leroy 
005538ce  Paul  Marchal 
005538ce  Adelina  Shickova 
005538ce  Francky  Catthoor 
005538ce  Frédéric  Robert 
005538ce  Diederik  Verkest 
4f054b8d  Paul  Pop 
4f054b8d  Petru  Eles 
4f054b8d  Zebo  Peng 
8dad8f8f  Stan  Y.  Liao 
f40e2843  Paul  Pop 
f40e2843  Petru  Eles 
f40e2843  Traian  Pop 
f40e2843  Zebo  Peng 
d87ab111  Gang  Quan 
d87ab111  James  P.  Davis 
d87ab111  Siddhaveerasharan  Devarkal 
d87ab111  Duncan  A.  Buell 
973ac51c  Swarnalatha  Radhakrishnan 
973ac51c  Hui  Guo 
973ac51c  Sri  Parameswaran 
821a562c  Sreeranga  P.  Rajan 
821a562c  Masahiro  Fujita 
821a562c  Ashok  Sudarsanam 
821a562c  Sharad  Malik 
2a48c60e  Daler  N.  Rakhmatov 
2a48c60e  Sarma  B.  K.  Vrudhula 
1de23e91  Dinesh  Ramanathan 
1de23e91  Ali  Dasdan 
1de23e91  Rajesh  K.  Gupta 
258ad0f5  N.  Ranganathan 
258ad0f5  Ashok  K.  Murugavel 
3acabeb3  Tarvo  Raudvere 
3acabeb3  Ingo  Sander 
3acabeb3  Ashish  Kumar  Singh 
3acabeb3  Axel  Jantsch 
c0156ae7  Anders  P.  Ravn 
c0156ae7  Jørgen  Staunstrup 
1a2f7a43  Mehrdad  Reshadi 
1a2f7a43  Nikhil  Bansal 
1a2f7a43  Prabhat  Mishra 
1a2f7a43  Nikil  D.  Dutt 
69b46494  Mehrdad  Reshadi 
69b46494  Daniel  Gajski 
32c7f8f6  Mehrdad  Reshadi 
32c7f8f6  Prabhat  Mishra 
83fe7eb8  Víctor  Reyes 
83fe7eb8  Tomás  Bautista 
83fe7eb8  Gustavo  Marrero  Callicó 
83fe7eb8  Antonio  Núñez 
83fe7eb8  Wido  Kruijtzer 
fd13409f  Kyoungseok  Rha 
fd13409f  Kiyoung  Choi 
4490e304  David  L.  Rhodes 
4490e304  Wayne  Wolf 
aac29aa2  Fredy  Rivera 
aac29aa2  Marcos  Sanchez-Elez 
aac29aa2  Milagros  Fernández 
aac29aa2  Román  Hermida 
aac29aa2  Nader  Bagherzadeh 
e482aadc  Edgar  L.  Romero 
e482aadc  Marius  Strum 
e482aadc  Wang  Jiang  Chau 
6aafa0bc  Fred  Rose 
6aafa0bc  Todd  Carpenter 
6aafa0bc  Sanjaya  Kumar 
6aafa0bc  John  Shackleton 
6aafa0bc  Todd  Steeves  Honeywell 
9460b7a1  Jeffry  T.  Russell 
148a9c3b  Martijn  J.  Rutten 
148a9c3b  Jos  T.  J.  van  Eijndhoven 
148a9c3b  Evert-Jan  D.  Pol 
81f49891  Mariagiovanna  Sami 
81f49891  Donatella  Sciuto 
81f49891  Cristina  Silvano 
81f49891  Vittorio  Zaccaria 
6ebcbf95  Ingo  Sander 
6ebcbf95  Axel  Jantsch 
1e99ac01  Adriano  Sarmento 
1e99ac01  Lobna  Kriaa 
1e99ac01  Arnaud  Grasset 
1e99ac01  Mohamed-Wassim  Youssef 
1e99ac01  Aimen  Bouchhima 
1e99ac01  Frédéric  Rousseau 
1e99ac01  Wander  O.  Cesário 
1e99ac01  Ahmed  Amine  Jerraya 
7e363477  Donatella  Sciuto 
7e363477  Fabio  Salice 
7e363477  Luigi  Pomante 
7e363477  William  Fornaciari 
8f270879  Mohamed  Shalan 
8f270879  Vincent  John  Mooney  III 
c6fd1f89  Seng  Lin  Shee 
c6fd1f89  Sri  Parameswaran 
c6fd1f89  Newton  Cheung 
572ecaa2  Michael  Sheliga 
572ecaa2  Nelson  L.  Passos 
572ecaa2  Edwin  Hsing-Mean  Sha 
92ad28d2  Youngsoo  Shin 
92ad28d2  Kiyoung  Choi 
bae13939  Dongwan  Shin 
bae13939  Andreas  Gerstlauer 
bae13939  Rainer  Dömer 
bae13939  Daniel  D.  Gajski 
3e27a0dd  Dongkun  Shin 
3e27a0dd  Jihong  Kim 
b2ac5f27  Pun  H.  Shiu 
b2ac5f27  Yudong  Tan 
b2ac5f27  Vincent  John  Mooney  III 
f7e07ee1  Wen-Tsong  Shiue 
14819d7f  Aviral  Shrivastava 
14819d7f  Eugene  Earlie 
14819d7f  Nikil  D.  Dutt 
14819d7f  Alexandru  Nicolau 
4a940cb9  Aviral  Shrivastava 
4a940cb9  Eugene  Earlie 
4a940cb9  Nikil  D.  Dutt 
4a940cb9  Alexandru  Nicolau 
93ca72cf  Axel  Siebenborn 
93ca72cf  Oliver  Bringmann 
93ca72cf  Wolfgang  Rosenstiel 
29426d0c  Julio  Leao  da  Silva  Jr. 
29426d0c  Marco  Sgroi 
29426d0c  Fernando  De  Bernardinis 
29426d0c  Suet-Fei  Li 
29426d0c  Alberto  L.  Sangiovanni-Vincentelli 
29426d0c  Jan  M.  Rabaey 
a1f3dd5b  Frank  Slomka 
a1f3dd5b  Matthias  Dörfel 
a1f3dd5b  Ralf  Münzenberger 
f2f29f46  Frank  Slomka 
f2f29f46  Jürgen  Zant 
f2f29f46  Lennard  Lambert 
df531801  Juha-Pekka  Soininen 
df531801  Jari  Kreku 
df531801  Yang  Qu 
df531801  Martti  Forsell 
82b9bb1f  Todor  Stefanov 
82b9bb1f  Ed  F.  Deprettere 
2833cc0c  Todor  Stefanov 
2833cc0c  Bart  Kienhuis 
2833cc0c  Ed  F.  Deprettere 
fdd1e62e  Greg  Stitt 
fdd1e62e  Frank  Vahid 
fdd1e62e  Gordon  McGregor 
fdd1e62e  Brian  Einloth 
0865c80f  Karsten  Strehl 
0865c80f  Lothar  Thiele 
0865c80f  Dirk  Ziegenbein 
0865c80f  Rolf  Ernst 
0865c80f  Jürgen  Teich 
37f57dfb  Shailesh  Sutarwala 
37f57dfb  Pierre  G.  Paulin 
ba0e8a2f  Fumio  Suzuki 
ba0e8a2f  Hisao  Koizumi 
ba0e8a2f  M.  Hiramine 
ba0e8a2f  K.  Yamamoto 
ba0e8a2f  Hiroto  Yasuura 
ba0e8a2f  K.  Okino 
520d32e7  Vishnu  Swaminathan 
520d32e7  Krishnendu  Chakrabarty 
8f93ed86  Vishnu  Swaminathan 
8f93ed86  Krishnendu  Chakrabarty 
8f93ed86  S.  Sitharama  Iyengar 
81086ad9  Janos  Sztipanovits 
81086ad9  C.  John  Glossner 
81086ad9  Trevor  N.  Mudge 
81086ad9  Chris  Rowen 
81086ad9  Alberto  L.  Sangiovanni-Vincentelli 
81086ad9  Wayne  Wolf 
81086ad9  Feng  Zhao 
920e9846  Radoslaw  Szymanek 
920e9846  Krzysztof  Kuchcinski 
217f7bad  Bassam  Tabbara 
217f7bad  Abdallah  Tabbara 
217f7bad  Alberto  L.  Sangiovanni-Vincentelli 
34d0855c  Jürgen  Teich 
34d0855c  Tobias  Blickle 
34d0855c  Lothar  Thiele 
eb10dc58  Jürgen  Teich 
eb10dc58  Eckart  Zitzler 
eb10dc58  Shuvra  S.  Bhattacharyya 
bd4c204e  Christian  Tenllado 
bd4c204e  Luis  Piñuel 
bd4c204e  Manuel  Prieto 
bd4c204e  Francisco  Tirado 
bd4c204e  Francky  Catthoor 
5de0fc16  Markus  Theißinger 
5de0fc16  Paul  Stravers 
5de0fc16  Holger  Veit 
4e7d6a65  Donald  E.  Thomas 
4e7d6a65  JoAnn  M.  Paul 
4e7d6a65  Simon  N.  Peffers 
4e7d6a65  Sandra  J.  Weber 
fe4e95a7  Neal  K.  Tibrewala 
fe4e95a7  JoAnn  M.  Paul 
fe4e95a7  Donald  E.  Thomas 
552e46bb  Hiroyuki  Tomiyama 
552e46bb  Nikil  D.  Dutt 
92a4acdc  Sid  Ahmed  Ali  Touati 
82fd62ce  Manish  Vachharajani 
82fd62ce  Neil  Vachharajani 
82fd62ce  Sharad  Malik 
82fd62ce  David  I.  August 
129503a1  Frank  Vahid 
039e8a6b  Frank  Vahid 
039e8a6b  Tony  Givargis 
fcf636d9  Frank  Vahid 
fcf636d9  Thuy  Dm  Le 
13f89989  Frank  Vahid 
13f89989  Linus  Tauro 
ca2edb4a  Geert  Vanmeerbeeck 
ca2edb4a  Patrick  Schaumont 
ca2edb4a  Serge  Vernalde 
ca2edb4a  Marc  Engels 
ca2edb4a  Ivo  Bolsens 
5fcd4a00  Mauricio  Varea 
5fcd4a00  Bashir  M.  Al-Hashimi 
5fcd4a00  Luis  Alejandro  Cortés 
5fcd4a00  Petru  Eles 
5fcd4a00  Zebo  Peng 
6baf1026  Girish  Venkataramani 
6baf1026  Tiberiu  Chelcea 
6baf1026  Seth  Copen  Goldstein 
6baf1026  Tobias  Bjerregaard 
e030aa69  Manish  Verma 
e030aa69  Lars  Wehmeyer 
e030aa69  Peter  Marwedel 
c940fd19  Frederik  Vermeulen 
c940fd19  Francky  Catthoor 
c940fd19  Diederik  Verkest 
c940fd19  Hugo  De  Man 
4538055a  Seppo  Virtanen 
4538055a  Johan  Lilius 
4db17ca9  Kees  A.  Vissers 
53c02d6d  Markus  Voss 
53c02d6d  Oliver  Hammerschmidt 
39057b09  Markus  Voss 
39057b09  Tarek  Ben  Ismail 
39057b09  Ahmed  Amine  Jerraya 
39057b09  Karl-Heinz  Kapp 
de83b3e1  Harald  P.  E.  Vranken 
de83b3e1  M.  P.  J.  Stevens 
de83b3e1  M.  T.  M.  Segers 
4487f8d8  Miljan  Vuletic 
4487f8d8  Christophe  Dubach 
4487f8d8  Laura  Pozzi 
4487f8d8  Paolo  Ienne 
49c95062  Shaojie  Wang 
49c95062  Sharad  Malik 
8f1d2a87  Scott  J.  Weber 
8f1d2a87  Kurt  Keutzer 
6c73b10b  Scott  J.  Weber 
6c73b10b  Matthew  W.  Moskewicz 
6c73b10b  Matthias  Gries 
6c73b10b  Christian  Sauer 
6c73b10b  Kurt  Keutzer 
d9523300  Shlomo  Weiss 
d9523300  Shay  Beren 
85070d03  Jacob  White 
623cce46  Andreas  Wieferink 
623cce46  Rainer  Leupers 
623cce46  Gerd  Ascheid 
623cce46  Heinrich  Meyr 
623cce46  Tom  Michiels 
623cce46  Achim  Nohl 
623cce46  Tim  Kogel 
d6f59bf6  Jörg  Wilberg 
d6f59bf6  Raul  Camposano 
d6f59bf6  Wolfgang  Rosenstiel 
dd7d56af  Jonathan  Wilmot 
9b275364  John  Wilson 
2a4299b1  Deborah  Wilson 
2a4299b1  Daniel  Dayton 
2a4299b1  R.  Todd  Hansell 
ca1a8ef1  Wayne  Wolf 
a763b649  Pieter  van  der  Wolf 
a763b649  Erwin  A.  de  Kock 
a763b649  Tomas  Henriksson 
a763b649  Wido  Kruijtzer 
a763b649  Gerben  Essink 
6549d07e  Pieter  van  der  Wolf 
6549d07e  Paul  Lieverse 
6549d07e  Mudit  Goel 
6549d07e  David  La  Hei 
6549d07e  Kees  A.  Vissers 
f92f450c  Wayne  Wolf 
f92f450c  Andrew  Wolfe 
f92f450c  Steve  Chinatti 
f92f450c  Ravi  Koshy 
f92f450c  Gary  Slater 
f92f450c  Spencer  Sun 
ba03a369  Francis  G.  Wolff 
ba03a369  Michael  J.  Knieser 
ba03a369  Daniel  J.  Weyer 
ba03a369  Christos  A.  Papachristou 
c91d5f66  Chun  Wong 
c91d5f66  Paul  Marchal 
c91d5f66  Peng  Yang 
b7b9702b  Youfeng  Wu 
b7b9702b  Mauricio  Breternitz  Jr. 
b7b9702b  Herbert  H.  J.  Hum 
b7b9702b  Ramesh  V.  Peri 
b7b9702b  Jay  Pickett 
4c4afe29  Chin-Hsien  Wu 
4c4afe29  Tei-Wei  Kuo 
4c4afe29  Chia-Lin  Yang 
ea0c60c0  Haisang  Wu 
ea0c60c0  Binoy  Ravindran 
ea0c60c0  E.  Douglas  Jensen 
ea0c60c0  Peng  Li 
ae229d51  Fen  Xie 
ae229d51  Margaret  Martonosi 
ae229d51  Sharad  Malik 
7182c752  Haiyong  Xie 
7182c752  Li  Zhao 
7182c752  Laxmi  N.  Bhuyan 
2e762c45  Chun  Xue 
2e762c45  Zili  Shao 
2e762c45  Meilin  Liu 
2e762c45  Edwin  Hsing-Mean  Sha 
3368882c  Peng  Yang 
3368882c  Francky  Catthoor 
3717807e  Lei  Yang 
3717807e  Robert  P.  Dick 
3717807e  Haris  Lekatsas 
3717807e  Srimat  T.  Chakradhar 
8b3a9be8  Bo  Yang 
8b3a9be8  Ramesh  Karri 
9da2b505  Shenglin  Yang 
9da2b505  Patrick  Schaumont 
9da2b505  Ingrid  Verbauwhede 
934cfbe8  Youngmin  Yi 
934cfbe8  Dohyung  Kim 
934cfbe8  Soonhoi  Ha 
414964e6  Sungjoo  Yoo 
414964e6  Kiyoung  Choi 
a5b40de3  Sungjoo  Yoo 
a5b40de3  Kiyoung  Choi 
dc9ba1c9  Sungjoo  Yoo 
dc9ba1c9  Gabriela  Nicolescu 
dc9ba1c9  Damien  Lyonnard 
dc9ba1c9  Amer  Baghdadi 
dc9ba1c9  Ahmed  Amine  Jerraya 
77f16d2a  Sungjoo  Yoo 
77f16d2a  Kyoungseok  Rha 
77f16d2a  Youngchul  Cho 
77f16d2a  Jinyong  Jung 
77f16d2a  Kiyoung  Choi 
160a312d  Haobo  Yu 
160a312d  Andreas  Gerstlauer 
160a312d  Daniel  Gajski 
265bc0c5  Chuanjun  Zhang 
ed3f675a  Feng  Zhao 
ed3f675a  Jie  Liu 
ed3f675a  Jim  Reich 
ed3f675a  Maurice  Chu 
ed3f675a  Juan  Liu 
e072875b  Tao  Zhou 
e072875b  Xiaobo  Sharon  Hu 
e072875b  Edwin  Hsing-Mean  Sha 
7bc9bdfa  Xiangrong  Zhou 
7bc9bdfa  Peter  Petrov 
52096fa2  Jianwen  Zhu 
52096fa2  Daniel  Gajski 
6093cafa  Qiang  Zhu 
6093cafa  Ryosuke  Oishi 
6093cafa  Takashi  Hasegawa 
6093cafa  Tsuneo  Nakata 
c640afea  Xinping  Zhu 
c640afea  Wei  Qin 
c640afea  Sharad  Malik 
d9f5a3b3  Qingfeng  Zhuge 
d9f5a3b3  Zili  Shao 
d9f5a3b3  Bin  Xiao 
d9f5a3b3  Edwin  Hsing-Mean  Sha 
90734915  Dirk  Ziegenbein 
90734915  Rolf  Ernst 
90734915  Kai  Richter 
90734915  Jürgen  Teich 
90734915  Lothar  Thiele 
223768d9  Heiko  Zimmer 
223768d9  Axel  Jantsch 
f1eed1bd  Antoine  Scherrer 
f1eed1bd  Antoine  Fraboulet 
f1eed1bd  Tanguy  Risset 
2425bb76  Wei  Qin 
2425bb76  Joseph  D'Errico 
2425bb76  Xinping  Zhu 
a5cf3544  Minyoung  Kim 
a5cf3544  Sudarshan  Banerjee 
a5cf3544  Nikil  Dutt 
a5cf3544  Nalini  Venkatasubramanian 
e39ce7c5  Aseem  Gupta 
e39ce7c5  Nikil  D.  Dutt 
e39ce7c5  Fadi  J.  Kurdahi 
e39ce7c5  Kamal  S.  Khouri 
e39ce7c5  Magdy  S.  Abadir 
db964b7d  Hayden  Kwok-Hay  So 
db964b7d  Artem  Tkachenko 
db964b7d  Robert  W.  Brodersen 
2f311914  Nicola  Bombieri 
2f311914  Franco  Fummi 
2f311914  Davide  Quaglia 
faac81fb  Roshan  G.  Ragel 
faac81fb  Sri  Parameswaran 
9e68dce9  Yoshimi  Furukawa 
9e68dce9  Seiji  Kawamura 
df3a650e  Wen-Wen  Hsieh 
df3a650e  Po-Yuan  Chen 
df3a650e  TingTing  Hwang 
9cbd45f2  Mohammad  Abdullah  Al  Faruque 
9cbd45f2  Gereon  Weiss 
9cbd45f2  Jörg  Henkel 
96827434  Sungpack  Hong 
96827434  Sungjoo  Yoo 
96827434  Sheayun  Lee 
96827434  Sangwoo  Lee 
96827434  Hye  Jeong  Nam 
96827434  Bum-Seok  Yoo 
96827434  Jaehyung  Hwang 
96827434  Donghyun  Song 
96827434  Janghwan  Kim 
96827434  Jeongeun  Kim 
96827434  HoonSang  Jin 
96827434  Kyu-Myung  Choi 
96827434  Jeong-Taek  Kong 
96827434  Soo-Kwan  Eo 
8a536101  Kevin  Fan 
8a536101  Manjunath  Kudlur 
8a536101  Hyunchul  Park 
8a536101  Scott  A.  Mahlke 
ec297ccf  Hristo  Nikolov 
ec297ccf  Todor  Stefanov 
ec297ccf  Ed  F.  Deprettere 
2fd2e958  Carlo  Galuzzi 
2fd2e958  Elena  Moscu  Panainte 
2fd2e958  Yana  Yankova 
2fd2e958  Koen  Bertels 
2fd2e958  Stamatis  Vassiliadis 
b6b0055a  Arne  Hamann 
b6b0055a  Razvan  Racu 
b6b0055a  Rolf  Ernst 
3e14235c  Dongwan  Shin 
